Restaurant Name,Link,Venue ID,City,State
The Coffin Bar,https://resy.com/cities/lancaster-pa/venues/the-coffin-bar,75406,Lancaster,PA
The Imperial,https://resy.com/cities/lancaster-pa/venues/the-imperial-lancaster,8397,Lancaster,PA
Zoetropolis Cinema Stillhouse Restaurant,https://resy.com/cities/lancaster-pa/venues/zoetropolis-cinema,5980,Lancaster,PA
Anthony's Malvern,https://resy.com/cities/malvern-pa/venues/anthonys-malvern,83149,Malvern,PA
Avola Kitchen and Bar,https://resy.com/cities/malvern-pa/venues/avola-kitchen-and-bar,71150,Malvern,PA
Joey Chops,https://resy.com/cities/malvern-pa/venues/joey-chops,59122,Malvern,PA
Restaurant Alba PA,https://resy.com/cities/malvern-pa/venues/restaurant-alba,51332,Malvern,PA
Árdana Food & Drink Newtown,https://resy.com/cities/newtown-pa/venues/ardana-newton-square,70552,Newtown,PA
Blue Point Grill - Newtown,https://resy.com/cities/newtown-pa/venues/blue-point-grill-newtown,71931,Newtown,PA
Harvest Seasonal Grill & Wine Bar Newtown,https://resy.com/cities/newtown-pa/venues/harvest-seasonal-grill-and-wine-bar-newtown,74517,Newtown,PA
Harvest Seasonal Grill & Wine Bar Newtown,https://resy.com/cities/newtown-pa/venues/harvest-seasonal-grill-and-wine-bar-newtown,74517,Newtown,PA
La Stalla,https://resy.com/cities/newtown-pa/venues/la-stalla-pa,69188,Newtown,PA
Oishi,https://resy.com/cities/newtown-pa/venues/oishi,53753,Newtown,PA
Árdana Food & Drink Warrington,https://resy.com/cities/allentown-pa/venues/ardana-food-and-drink,8689,Allentown,PA
Bolete,https://resy.com/cities/allentown-pa/venues/bolete,5860,Allentown,PA
Boulder View Tavern,https://resy.com/cities/allentown-pa/venues/boulder-view-tavern,72038,Allentown,PA
KC Prime Restaurant Steakhouse - Warrington,https://resy.com/cities/allentown-pa/venues/kc-prime-restaurant-steakhouse,5820,Allentown,PA
Notch Modern Kitchen & Bar,https://resy.com/cities/allentown-pa/venues/notch-modern-kitchen-and-bar,6495,Allentown,PA
Pennsylvania Rye Company,https://resy.com/cities/allentown-pa/venues/pennsylvania-rye-company,65351,Allentown,PA
Tacos Y Tequila City Center,https://resy.com/cities/allentown-pa/venues/tacos-y-tequila-city-center,71784,Allentown,PA
The Bayou Bethlehem,https://resy.com/cities/allentown-pa/venues/the-bayou-bethlehem,2811,Allentown,PA
The Shelby,https://resy.com/cities/allentown-pa/venues/the-shelby,8480,Allentown,PA
Youell's Oyster House,https://resy.com/cities/allentown-pa/venues/youells-oyster-house,58859,Allentown,PA
Augusto's,https://resy.com/cities/warminster-pa/venues/augustos,79948,Warminster,PA
La Voglia Italian Restaurant,https://resy.com/cities/warminster-pa/venues/la-voglia-italian-restaurant,60918,Warminster,PA
Azie Media,https://resy.com/cities/media-pa/venues/azie-media,80105,Media,PA
Lariele Wood Fired Square Pie,https://resy.com/cities/media-pa/venues/lariele-wood-fired-square-pie,71148,Media,PA
Rye Byob,https://resy.com/cities/media-pa/venues/rye-byob,34740,Media,PA
Stephen's On State,https://resy.com/cities/media-pa/venues/stephens-on-state,71149,Media,PA
Two Fourteen,https://resy.com/cities/media-pa/venues/twofourteen,59874,Media,PA
B2 Bistro and Bar - West Reading,https://resy.com/cities/wyomissing-pa/venues/b2-bistro-and-bar-west-reading,67782,Wyomissing,PA
The Works at Wyomissing,https://resy.com/cities/wyomissing-pa/venues/the-works-at-wyomissing,60927,Wyomissing,PA
Baci Ristorante & Heart of Oak Pub,https://resy.com/cities/doylestown-pa/venues/baci-ristorante-and-heart-of-oak-pub,74406,Doylestown,PA
Chambers 19 Bistro & Bar,https://resy.com/cities/doylestown-pa/venues/chambers-19,74692,Doylestown,PA
Heirloom Doylestown,https://resy.com/cities/doylestown-pa/venues/heirloom-doylestown,27173,Doylestown,PA
Heirloom Doylestown,https://resy.com/cities/doylestown-pa/venues/heirloom-doylestown,27173,Doylestown,PA
Omiza Restaurant,https://resy.com/cities/doylestown-pa/venues/omiza-restaurant,34928,Doylestown,PA
Vela,https://resy.com/cities/doylestown-pa/venues/vela,7115,Doylestown,PA
Bar Lucca,https://resy.com/cities/conshohocken-pa/venues/bar-lucca,65379,Conshohocken,PA
Bar Sera,https://resy.com/cities/conshohocken-pa/venues/bar-sera,65363,Conshohocken,PA
Pepperoncini Restaurant & Bar,https://resy.com/cities/conshohocken-pa/venues/pepperoncini-restaurant-and-bar,65319,Conshohocken,PA
The Daisy Tavern,https://resy.com/cities/conshohocken-pa/venues/the-daisy-tavern,81998,Conshohocken,PA
The Stone Rose,https://resy.com/cities/conshohocken-pa/venues/the-stone-rose,65377,Conshohocken,PA
Big Phil's Bar & Grill,https://resy.com/cities/pottstown-pa/venues/big-phils-bar-and-grill,59472,Pottstown,PA
Blue Elephant Pottstown,https://resy.com/cities/pottstown-pa/venues/blue-elephant,80044,Pottstown,PA
Vallini,https://resy.com/cities/pottstown-pa/venues/vallini,65252,Pottstown,PA
"Blue Collar Restaurant, Bar & Catering",https://resy.com/cities/landisville-pa/venues/blue-collar-restaurant-bar-and-catering,59245,Landisville,PA
Cantina Feliz - Ambler,https://resy.com/cities/fort-washington-pa/venues/cantina-feliz-fort-washington,59264,Fort Washington,PA
Carmine's Eatery,https://resy.com/cities/newtown-square-pa/venues/carmines-eatery,77597,Newtown Square,PA
Fellini Cafe Newtown Square,https://resy.com/cities/newtown-square-pa/venues/fellini-cafe-newtown-square,78885,Newtown Square,PA
Fellini Cafe Newtown Square,https://resy.com/cities/newtown-square-pa/venues/fellini-cafe-newtown-square,78885,Newtown Square,PA
Mercato Ristorante and Bar Newtown Square,https://resy.com/cities/newtown-square-pa/venues/mercato-ristorante-and-bar-newtown-square,65258,Newtown Square,PA
Ristorante La Locanda,https://resy.com/cities/newtown-square-pa/venues/la-locanda-ristorante,69230,Newtown Square,PA
Teikoku,https://resy.com/cities/newtown-square-pa/venues/teikoku,80043,Newtown Square,PA
"Catherine's Restaurant - Kennett Square, PA",https://resy.com/cities/kennett-square-pa/venues/catherines-restaurant,52759,Kennett Square,PA
Sovana Bistro,https://resy.com/cities/kennett-square-pa/venues/sovana-bistro,71263,Kennett Square,PA
Churchville Inn,https://resy.com/cities/churchville-pa/venues/churchville-inn,52319,Churchville,PA
Daddy Tom's,https://resy.com/cities/bristol-pa/venues/daddy-toms,78319,Bristol,PA
Dettera Restaurant and Wine Bar,https://resy.com/cities/ambler-pa/venues/dettera-restaurant-and-wine-bar,64857,Ambler,PA
La Baja,https://resy.com/cities/ambler-pa/venues/la-baja,83953,Ambler,PA
TRESINI Bar & Cucina,https://resy.com/cities/ambler-pa/venues/tresini-bar-and-cucina,58904,Ambler,PA
Dom & Mia's,https://resy.com/cities/springfield-pa/venues/dom-and-mias,69833,Springfield,PA
Eagles Nest Restaurant & Event Venue,https://resy.com/cities/york-pa/venues/eagles-nest-restaurant-and-event-venue,59401,York,PA
Eagles Nest Restaurant & Event Venue,https://resy.com/cities/york-pa/venues/eagles-nest-restaurant-and-event-venue,59401,York,PA
El Silverado Mexican Restaurant,https://resy.com/cities/norristown-pa/venues/el-silverado-mexican-restaurant,83015,Norristown,PA
El Silverado Mexican Restaurant,https://resy.com/cities/norristown-pa/venues/el-silverado-mexican-restaurant,83015,Norristown,PA
Fenicci's of Hershey,https://resy.com/cities/hershey-pa/venues/feniccis-of-hershey,2697,Hershey,PA
Fenicci's of Hershey,https://resy.com/cities/hershey-pa/venues/feniccis-of-hershey,2697,Hershey,PA
Rising Sun Bar & Kitchen,https://resy.com/cities/hershey-pa/venues/rising-sun-bar-and-kitchen,54339,Hershey,PA
The Mill in Hershey,https://resy.com/cities/hershey-pa/venues/the-mill-in-hershey,9653,Hershey,PA
Flour and Stone,https://resy.com/cities/pine-grove-mills-pa/venues/flour-and-stone,83787,Pine Grove Mills,PA
Flour and Stone,https://resy.com/cities/pine-grove-mills-pa/venues/flour-and-stone,83787,Pine Grove Mills,PA
Pine Grove Hall,https://resy.com/cities/pine-grove-mills-pa/venues/pine-grove-hall,36232,Pine Grove Mills,PA
Funck's Restaurant Palmyra,https://resy.com/cities/palmyra-pa/venues/funcks-restaurant-palmyra,54348,Palmyra,PA
Funck's Restaurant Palmyra,https://resy.com/cities/palmyra-pa/venues/funcks-restaurant-palmyra,54348,Palmyra,PA
Snitz Creek Brewery Palmyra,https://resy.com/cities/palmyra-pa/venues/snitz-creek-brewery-palmyra,77866,Palmyra,PA
Glass - Wine.Bar.Kitchen,https://resy.com/cities/hawley-pa-pa/venues/glass-wine-bar-kitchen,82029,Hawley Pa,PA
Glass - Wine.Bar.Kitchen,https://resy.com/cities/hawley-pa-pa/venues/glass-wine-bar-kitchen,82029,Hawley Pa,PA
The Dock on Wallenpaupack,https://resy.com/cities/hawley-pa-pa/venues/the-dock-on-wallenpaupack,82028,Hawley Pa,PA
The Settlers Inn,https://resy.com/cities/hawley-pa-pa/venues/the-settlers-inn,82030,Hawley Pa,PA
Grace at Carnegie House,https://resy.com/cities/state-college-pa/venues/carnegie-house-restaurant,58491,State College,PA
Grace at Carnegie House,https://resy.com/cities/state-college-pa/venues/carnegie-house-restaurant,58491,State College,PA
Harvest Seasonal Grill & Wine Bar Collegeville,https://resy.com/cities/collegeville-pa/venues/harvest-seasonal-grill-and-wine-bar-collegeville,74519,Collegeville,PA
Harvest Seasonal Grill & Wine Bar Collegeville,https://resy.com/cities/collegeville-pa/venues/harvest-seasonal-grill-and-wine-bar-collegeville,74519,Collegeville,PA
Troubles End Brewing,https://resy.com/cities/collegeville-pa/venues/troubles-end-brewing,26921,Collegeville,PA
Harvest Seasonal Grill & Wine Bar Glen Mills,https://resy.com/cities/glen-mills-pa/venues/harvest-seasonal-grill-and-wine-bar-glen-mills,74526,Glen Mills,PA
Harvest Seasonal Grill & Wine Bar Glen Mills,https://resy.com/cities/glen-mills-pa/venues/harvest-seasonal-grill-and-wine-bar-glen-mills,74526,Glen Mills,PA
Harvest Seasonal Grill & Wine Bar Harrisburg,https://resy.com/cities/harrisburg-pa/venues/harvest-seasonal-grill-and-wine-bar-harrisburg,74527,Harrisburg,PA
Harvest Seasonal Grill & Wine Bar Harrisburg,https://resy.com/cities/harrisburg-pa/venues/harvest-seasonal-grill-and-wine-bar-harrisburg,74527,Harrisburg,PA
Harvest Seasonal Grill & Wine Bar Montage,https://resy.com/cities/moosic-pa/venues/harvest-seasonal-grill-and-wine-bar-montage,74515,Moosic,PA
Harvest Seasonal Grill & Wine Bar Montage,https://resy.com/cities/moosic-pa/venues/harvest-seasonal-grill-and-wine-bar-montage,74515,Moosic,PA
Harvest Seasonal Grill & Wine Bar North Wales,https://resy.com/cities/north-wales-pa/venues/harvest-seasonal-grill-and-wine-bar-north-wales,74516,North Wales,PA
Harvest Seasonal Grill & Wine Bar North Wales,https://resy.com/cities/north-wales-pa/venues/harvest-seasonal-grill-and-wine-bar-north-wales,74516,North Wales,PA
Hyeholde Restaurant,https://resy.com/cities/coraopolis-pa-pa/venues/hyeholde-restaurant,81581,Coraopolis Pa,PA
Hyeholde Restaurant,https://resy.com/cities/coraopolis-pa-pa/venues/hyeholde-restaurant,81581,Coraopolis Pa,PA
Il Pizzaiolo Hampton,https://resy.com/cities/glenshaw-pa/venues/il-pizzaiolo-hampton,65674,Glenshaw,PA
Iron Abbey,https://resy.com/cities/horsham-pa/venues/iron-abbey,64809,Horsham,PA
NaBrasa Brazilian Steakhouse,https://resy.com/cities/horsham-pa/venues/nabrasa-brazilian-steakhouse,64813,Horsham,PA
Isabella,https://resy.com/cities/wilkes-barre-pa/venues/isabella,67777,Wilkes Barre,PA
Rustic Kitchen Bistro & Bar,https://resy.com/cities/wilkes-barre-pa/venues/rustic-kitchen-bistro-and-bar,9814,Wilkes Barre,PA
La Voglia Mediterranean,https://resy.com/cities/huntingdon-valley-pa/venues/la-voglia-mediterranean,60920,Huntingdon Valley,PA
Lola's Garden,https://resy.com/cities/ardmore-pa/venues/lolas-garden,50165,Ardmore,PA
Mikado Thai Pepper Restaurant,https://resy.com/cities/ardmore-pa/venues/mikado-thai-pepper-restaurant,84788,Ardmore,PA
Mister Lee's Noodles,https://resy.com/cities/bethlehem-pa/venues/mister-lees-noodles,54326,Bethlehem,PA
Scoogi's Italian Kitchen & Bar,https://resy.com/cities/bethlehem-pa/venues/scoogis-italian-kitchen-and-bar,64907,Bethlehem,PA
The Brick,https://resy.com/cities/bethlehem-pa/venues/the-brick,83130,Bethlehem,PA
The Orchid Steakhouse,https://resy.com/cities/bethlehem-pa/venues/the-orchid-steakhouse,73579,Bethlehem,PA
Yianni’s Taverna,https://resy.com/cities/bethlehem-pa/venues/yiannis-taverna,41011,Bethlehem,PA
Moma Mediterranean Kitchen,https://resy.com/cities/glenside-pa-pa/venues/moma-mediterranean-kitchen,80788,Glenside Pa,PA
Mount Gretna Hideaway,https://resy.com/cities/mt-gretna-pa/venues/mount-gretna-hideaway,54367,Mt Gretna,PA
Nektar,https://resy.com/cities/new-hope-pa/venues/nektar,23048,New Hope,PA
Oldestone Steakhouse,https://resy.com/cities/new-hope-pa/venues/oldestone-steakhouse,70950,New Hope,PA
Sergeantsville Inn,https://resy.com/cities/new-hope-pa/venues/sergeantsville-inn,59700,New Hope,PA
Nikos,https://resy.com/cities/yardley-pa/venues/niko-restaurante,52746,Yardley,PA
Yardley Inn,https://resy.com/cities/yardley-pa/venues/yardley-inn,70269,Yardley,PA
Northbound,https://resy.com/cities/souderton-pa/venues/northbound,18952,Souderton,PA
Oak,https://resy.com/cities/hanover-pa/venues/oak,64774,Hanover,PA
Old Tioga Farm,https://resy.com/cities/stillwater-pa/venues/old-tioga-farm,7950,Stillwater,PA
Olde Brook Inn,https://resy.com/cities/springbrook-township-pa/venues/olde-brook-inn,66650,Springbrook Township,PA
Per Diem,https://resy.com/cities/lititz-pa/venues/per-diem,47985,Lititz,PA
Quentin Tavern,https://resy.com/cities/lebanon-pa/venues/quentin-tavern,60878,Lebanon,PA
Randall's,https://resy.com/cities/orefield-pa/venues/randalls,8335,Orefield,PA
Revival Kitchen,https://resy.com/cities/reedsville-pa/venues/revival-kitchen,9644,Reedsville,PA
Revival Pizza Pub,https://resy.com/cities/chester-springs-pa/venues/revival-pizza-pub,59120,Chester Springs,PA
Ripplewood Whiskey & Craft,https://resy.com/cities/bryn-mawr-pa/venues/ripplewood-whiskey-and-craft,26743,Bryn Mawr,PA
Smokehouse BBQ & Brews,https://resy.com/cities/bird-in-hand-pa-pa/venues/smokehouse-bbq-and-brews,80769,Bird In Hand Pa,PA
Stove & Tap - Lansdale,https://resy.com/cities/lansdale-pa/venues/stove-and-tap-lansdale,59119,Lansdale,PA
Taste Of Italy,https://resy.com/cities/hellertown-pa/venues/taste-of-italy-pa,73155,Hellertown,PA
The Blue Shutters,https://resy.com/cities/elmhurst-township-pa-pa/venues/the-blue-shutters,83860,Elmhurst Township Pa,PA
The Boardroom,https://resy.com/cities/phoenixville-pa/venues/the-boardroom,60934,Phoenixville,PA
The Butcher and Barkeep,https://resy.com/cities/harleysville-pa/venues/the-butcher-and-barkeep,22011,Harleysville,PA
The Fainting Goat,https://resy.com/cities/glenolden-pa/venues/the-fainting-goat-pa,71937,Glenolden,PA
The Gables At Chadds Ford,https://resy.com/cities/chadds-ford-pa/venues/the-gables,55697,Chadds Ford,PA
The James Restaurant,https://resy.com/cities/williamsport-pa/venues/the-james-restaurant,75433,Williamsport,PA
The Stonehouse Wood Fired Pizza and Pasteria,https://resy.com/cities/williamsport-pa/venues/the-stonehouse-wood-fired-pizza-and-pasteria,27170,Williamsport,PA
The Tavern on the Square,https://resy.com/cities/new-wilmington-pa-pa/venues/the-tavern-on-the-square,83589,New Wilmington Pa,PA
The Union Hotel,https://resy.com/cities/everett-pa/venues/the-union-hotel,60419,Everett,PA
TJ Rockwells: Elizabethtown,https://resy.com/cities/elizabethtown-pa/venues/tj-rockwells-elizabethtown,59667,Elizabethtown,PA
TJ Rockwells: Mechanicsburg,https://resy.com/cities/mechanicsburg-pa/venues/tj-rockwells-mechanicsburg,59668,Mechanicsburg,PA
Trevina,https://resy.com/cities/lewisburg-pa/venues/trevina,66682,Lewisburg,PA
Washington Crossing Inn,https://resy.com/cities/washington-crossing-pa/venues/washington-crossing-inn,70304,Washington Crossing,PA
White Orchids Thai Cuisine,https://resy.com/cities/center-valley-pa/venues/white-orchids-thai-cuisne,31543,Center Valley,PA
William Penn Inn,https://resy.com/cities/gwynedd-pa/venues/william-penn-inn,49386,Gwynedd,PA
Afternoon Tea & Dining at The Chinese Tea House presented by Stoneacre,https://resy.com/cities/newport-ri/venues/stoneacre-tea-house,60681,Newport,RI
Diegos Newport,https://resy.com/cities/newport-ri/venues/diegos-newport,9798,Newport,RI
Giusto,https://resy.com/cities/newport-ri/venues/giusto,32154,Newport,RI
Giusto,https://resy.com/cities/newport-ri/venues/giusto,32154,Newport,RI
La Forge Casino Restaurant,https://resy.com/cities/newport-ri/venues/la-forge-casino-restaurant,9054,Newport,RI
Lucia Restaurant,https://resy.com/cities/newport-ri/venues/lucia-restaurant,47370,Newport,RI
Mother Pizzeria,https://resy.com/cities/newport-ri/venues/mother-pizzeria,70964,Newport,RI
Pasta Beach - Newport,https://resy.com/cities/newport-ri/venues/pasta-beach,5682,Newport,RI
Perro Salado,https://resy.com/cities/newport-ri/venues/perro-salado,50224,Newport,RI
Stoneacre Brasserie,https://resy.com/cities/newport-ri/venues/stoneacre-brasserie,55680,Newport,RI
Stoneacre Garden,https://resy.com/cities/newport-ri/venues/stoneacre-garden,55599,Newport,RI
The Landing,https://resy.com/cities/newport-ri/venues/the-landing,19865,Newport,RI
The Lobster Bar,https://resy.com/cities/newport-ri/venues/the-lobster-bar,32468,Newport,RI
The Quencher,https://resy.com/cities/newport-ri/venues/the-quencher,81238,Newport,RI
The Wharf Fish House,https://resy.com/cities/newport-ri/venues/the-wharf-fish-house,61003,Newport,RI
The Wharf Southern Kitchen and Whiskey Bar,https://resy.com/cities/newport-ri/venues/the-wharf-southern-kitchen-and-whiskey-bar,9686,Newport,RI
Vieste,https://resy.com/cities/newport-ri/venues/vieste,62800,Newport,RI
Aguardente,https://resy.com/cities/providence-ri/venues/aguardente,54478,Providence,RI
Bayberry Garden,https://resy.com/cities/providence-ri/venues/bayberry-garden,66374,Providence,RI
Bellini Providence,https://resy.com/cities/providence-ri/venues/bellini-providence,54577,Providence,RI
Bellini Rooftop Club,https://resy.com/cities/providence-ri/venues/bellini-rooftop-club,60974,Providence,RI
Black Sheep,https://resy.com/cities/providence-ri/venues/black-sheep-ri,74292,Providence,RI
Bluewater Bar & Grill,https://resy.com/cities/providence-ri/venues/bluewater-bar-and-grill,20319,Providence,RI
Brass Monkey,https://resy.com/cities/providence-ri/venues/brass-monkey,74290,Providence,RI
Bywater,https://resy.com/cities/providence-ri/venues/bywater,5720,Providence,RI
Chomp Kitchen and Drinks-Providence,https://resy.com/cities/providence-ri/venues/chomp-kitchen-and-drinks-providence,49083,Providence,RI
Clarke Cooke House Candy Store/Bistro,https://resy.com/cities/providence-ri/venues/clarke-cooke-house,2480,Providence,RI
Depot St Tavern,https://resy.com/cities/providence-ri/venues/depot-st-tavern,15431,Providence,RI
Diego's Providence,https://resy.com/cities/providence-ri/venues/diegos-providence,43980,Providence,RI
Durks Bar-B-Q,https://resy.com/cities/providence-ri/venues/durks-bar-b-q,40064,Providence,RI
Durks Bar-B-Q,https://resy.com/cities/providence-ri/venues/durks-bar-b-q,40064,Providence,RI
Little Sister,https://resy.com/cities/providence-ri/venues/little-sister,59599,Providence,RI
Marcelino's Boutique Bar,https://resy.com/cities/providence-ri/venues/marcelinos-boutique-bar,60307,Providence,RI
Moonshine Alley,https://resy.com/cities/providence-ri/venues/moonshine-alley,65612,Providence,RI
One Bellevue,https://resy.com/cities/providence-ri/venues/one-bellevue,2965,Providence,RI
Palo,https://resy.com/cities/providence-ri/venues/palo,42691,Providence,RI
Pasta Beach - Providence,https://resy.com/cities/providence-ri/venues/pasta-beach-providence,22568,Providence,RI
Persimmon,https://resy.com/cities/providence-ri/venues/persimmon,58233,Providence,RI
Prezo Grille and Bar,https://resy.com/cities/providence-ri/venues/prezo-grille-and-bar,10530,Providence,RI
Thames Street Kitchen,https://resy.com/cities/providence-ri/venues/thames-street-kitchen,2342,Providence,RI
The Fifth Element,https://resy.com/cities/providence-ri/venues/the-fifth-element,4912,Providence,RI
Troop PVD,https://resy.com/cities/providence-ri/venues/troop-pvd,66506,Providence,RI
Chomp Kitchen and Drinks-Warren,https://resy.com/cities/warren-ri/venues/chomp-kitchen-and-drinks-warren,49111,Warren,RI
Trafford Restaurant,https://resy.com/cities/warren-ri/venues/trafford-restaurant,77757,Warren,RI
Waterdog Kitchen & Bar,https://resy.com/cities/warren-ri/venues/waterdog-kitchen-and-bar,58421,Warren,RI
Diegos Barrio Cantina,https://resy.com/cities/middletown-ri/venues/diegos-barrio-cantina,9799,Middletown,RI
Pasta Vino,https://resy.com/cities/middletown-ri/venues/pasta-vino,84528,Middletown,RI
Duck Press,https://resy.com/cities/south-kingstown-ri/venues/duck-press,53045,South Kingstown,RI
Duck Press,https://resy.com/cities/south-kingstown-ri/venues/duck-press,53045,South Kingstown,RI
Pasquale's Pizzeria Napoletana,https://resy.com/cities/south-kingstown-ri/venues/pasquales-pizzeria-napoletana,59027,South Kingstown,RI
East Bay Oyster Bar,https://resy.com/cities/barrington-ri/venues/east-bay-oyster-bar,69661,Barrington,RI
East Bay Oyster Bar,https://resy.com/cities/barrington-ri/venues/east-bay-oyster-bar,69661,Barrington,RI
High Hope Tavern,https://resy.com/cities/westerly-ri/venues/high-hope-tavern,65710,Westerly,RI
High Hope Tavern,https://resy.com/cities/westerly-ri/venues/high-hope-tavern,65710,Westerly,RI
Nana's Bakery & Pizza - Westerly,https://resy.com/cities/westerly-ri/venues/nanas-bakery-and-pizza-westerly,82035,Westerly,RI
River Bar,https://resy.com/cities/westerly-ri/venues/river-bar,82036,Westerly,RI
Surf Cantina,https://resy.com/cities/westerly-ri/venues/surf-cantina,53711,Westerly,RI
The Andrea Seaside Restaurant and Beach Bar,https://resy.com/cities/westerly-ri/venues/the-andrea-seaside-restaurant-and-beach-bar,50757,Westerly,RI
Pat's Italian - Cumberland,https://resy.com/cities/cumberland-ri-ri/venues/pats-italian,81997,Cumberland Ri,RI
Pats Italian - Johnston,https://resy.com/cities/johnston-ri/venues/pats-italian-restaurant-johnston,54618,Johnston,RI
Pats Italian Coventry,https://resy.com/cities/coventry-ri/venues/pats-italian-coventry,54428,Coventry,RI
Spain Restaurant,https://resy.com/cities/cranston-ri/venues/spain-restaurant,72293,Cranston,RI
Sport & Leisure - East Greenwich,https://resy.com/cities/east-greenwich-ri/venues/sport-and-leisure-east-greenwich,81678,East Greenwich,RI
The Event Factory,https://resy.com/cities/warwick-ri/venues/the-event-factory,80198,Warwick,RI
167 Sushi Bar,https://resy.com/cities/charleston-sc/venues/167-raw-sushi-bar,49475,Charleston,SC
82 Queen,https://resy.com/cities/charleston-sc/venues/82-queen,988,Charleston,SC
Acme Lowcountry Kitchen,https://resy.com/cities/charleston-sc/venues/acme-lowcountry-kitchen,1611,Charleston,SC
Annex @ Last Saint,https://resy.com/cities/charleston-sc/venues/annex-at-last-saint,60573,Charleston,SC
Azur,https://resy.com/cities/charleston-sc/venues/azur-sc,70929,Charleston,SC
Bar167,https://resy.com/cities/charleston-sc/venues/bar167,64004,Charleston,SC
Barnyard Chicken,https://resy.com/cities/charleston-sc/venues/barnyard-chicken,84796,Charleston,SC
Barsa,https://resy.com/cities/charleston-sc/venues/barsa-charleston,10625,Charleston,SC
Basic Kitchen,https://resy.com/cities/charleston-sc/venues/basic-kitchen,1772,Charleston,SC
Bay Street Biergarten,https://resy.com/cities/charleston-sc/venues/bay-street-biergarten,32877,Charleston,SC
Beautiful South by Kwei Fei,https://resy.com/cities/charleston-sc/venues/beautiful-south,72617,Charleston,SC
Bedford Falls,https://resy.com/cities/charleston-sc/venues/bedford-falls,64161,Charleston,SC
Berkeley's,https://resy.com/cities/charleston-sc/venues/berkeleys,49678,Charleston,SC
Big John's Tavern,https://resy.com/cities/charleston-sc/venues/big-johns-tavern,58535,Charleston,SC
Bintü Atelier,https://resy.com/cities/charleston-sc/venues/bintu-atelier,73843,Charleston,SC
Bistronomy By Nico,https://resy.com/cities/charleston-sc/venues/bistronomy-by-nico,50734,Charleston,SC
Blind Tiger,https://resy.com/cities/charleston-sc/venues/blind-tiger,14487,Charleston,SC
BLU,https://resy.com/cities/charleston-sc/venues/blu,2510,Charleston,SC
Calabria’s,https://resy.com/cities/charleston-sc/venues/calabrias,82921,Charleston,SC
California Dreaming,https://resy.com/cities/charleston-sc/venues/california-dreaming,83498,Charleston,SC
Charleston Grill,https://resy.com/cities/charleston-sc/venues/charleston-grill,10538,Charleston,SC
Chasing Sage,https://resy.com/cities/charleston-sc/venues/chasing-sage,10492,Charleston,SC
Chez Nous,https://resy.com/cities/charleston-sc/venues/chez-nous,753,Charleston,SC
Circa 1886,https://resy.com/cities/charleston-sc/venues/circa-1886,7382,Charleston,SC
Coda del Pesce,https://resy.com/cities/charleston-sc/venues/coda-del-pesce,6766,Charleston,SC
Costa Charleston,https://resy.com/cities/charleston-sc/venues/costa,73398,Charleston,SC
Cramer's Kitchen,https://resy.com/cities/charleston-sc/venues/cramers-kitchen,78406,Charleston,SC
Delaney Oyster House,https://resy.com/cities/charleston-sc/venues/delaney-oyster-house,6912,Charleston,SC
Doar Bros.,https://resy.com/cities/charleston-sc/venues/doar-bros,29828,Charleston,SC
Edison,https://resy.com/cities/charleston-sc/venues/edison,60189,Charleston,SC
Edmund's Oast Exchange,https://resy.com/cities/charleston-sc/venues/edmunds-oast-exchange,27180,Charleston,SC
Élevé - Grand Bohemian Charleston,https://resy.com/cities/charleston-sc/venues/eleve-grand-bohemian-hotel,75497,Charleston,SC
Estadio,https://resy.com/cities/charleston-sc/venues/estadio,8015,Charleston,SC
Felix Cocktails et Cuisine,https://resy.com/cities/charleston-sc/venues/felix-cocktails-et-cuisine,1890,Charleston,SC
FIG,https://resy.com/cities/charleston-sc/venues/fig,551,Charleston,SC
Florence's Kitchen,https://resy.com/cities/charleston-sc/venues/florences-kitchen,8522,Charleston,SC
FortyEight – Wine Bar & Kitchen,https://resy.com/cities/charleston-sc/venues/fortyeight-wine-bar,4629,Charleston,SC
Frannie & The Fox,https://resy.com/cities/charleston-sc/venues/frannie-and-the-fox,20321,Charleston,SC
Fuel,https://resy.com/cities/charleston-sc/venues/fuel,1935,Charleston,SC
Fuji Upper King,https://resy.com/cities/charleston-sc/venues/fuji-upper-king,52997,Charleston,SC
Galpão Gaucho Brazilian Steakhouse,https://resy.com/cities/charleston-sc/venues/galpao-gaucho-brazilian-steakhouse,82737,Charleston,SC
Gaulart & Maliclet Fast and French,https://resy.com/cities/charleston-sc/venues/gaulart-and-maliclet-fast-and-french,44899,Charleston,SC
Gingerline,https://resy.com/cities/charleston-sc/venues/gingerline,60772,Charleston,SC
Grace & Grit,https://resy.com/cities/charleston-sc/venues/grace-and-grit,1500,Charleston,SC
Grand Bohemian Wine Bar,https://resy.com/cities/charleston-sc/venues/grand-bohemian-wine-bar,75498,Charleston,SC
Graze,https://resy.com/cities/charleston-sc/venues/graze,2063,Charleston,SC
Grill 225,https://resy.com/cities/charleston-sc/venues/grill-225,67462,Charleston,SC
Halls Chophouse - Charleston,https://resy.com/cities/charleston-sc/venues/halls-chophouse,2751,Charleston,SC
Hank’s Seafood Restaurant,https://resy.com/cities/charleston-sc/venues/hanks-seafood-restaurant,9575,Charleston,SC
Herd Provisions,https://resy.com/cities/charleston-sc/venues/herd-provisions,6338,Charleston,SC
